0.38626082,0.372499801,0.378408433,0.380159487,0.375914314,0.097570194,0.092826782,-0.0057657,0.06616267,-0.014067053,0.145929649,0.149583293,0.104014837,0.097014154,0.142641312,0.167147665,0.179090643,0.174630964,0.17221169,0.164905424,0.307930947,0.25334995,0.343167023,0.331150402,0.364212067,0.47953818,0.534484217,0.515756017,0.499931331,0.522231761,0.017354543,-0.004564068,-0.004463365,-0.005603801,-0.084883768,0.067644907,-0.047439554,-0.001697664,0.043260687,0.027998055,0.030100208,0.050898105,-0.000395371,0.039377613,0.054394851,0.14432146,0.141719961,0.124317835,0.141542391,0.062293437
0.386273163,0.372744926,0.378108968,0.380175085,0.375799042,0.097359562,0.093169304,-0.005720681,0.066073206,-0.014459952,0.14581208,0.149577792,0.104243565,0.096978117,0.14318498,0.167436329,0.179303486,0.174662158,0.172035362,0.16556369,0.307719464,0.252987291,0.342489118,0.331087296,0.363628952,0.479113426,0.53407181,0.515164441,0.499772016,0.521895956,0.017394634,-0.004565099,-0.004211815,-0.005573677,-0.08530576,0.067323068,-0.047518953,-0.001154447,0.043577207,0.028117896,0.02991675,0.05022388,-0.000709997,0.039603031,0.052500586,0.144280684,0.141398198,0.123591547,0.141366558,0.061202632
0.386285758,0.373132979,0.378433066,0.379954389,0.375578178,0.097132641,0.092438628,-0.005763676,0.065707571,-0.0139551,0.145997015,0.149542144,0.104452136,0.096621848,0.143051114,0.167076213,0.179045098,0.174113264,0.172299093,0.164689048,0.307476537,0.252099448,0.341994471,0.331166002,0.363703741,0.479668513,0.533820079,0.515859529,0.499492887,0.521833785,0.017741692,-0.004346297,-0.004283999,-0.005501588,-0.08486987,0.067183042,-0.047492337,-0.001678515,0.043752512,0.027773742,0.029595631,0.050362229,-0.000731028,0.039292179,0.051719129,0.143625758,0.141653642,0.12300426,0.141191073,0.060371471
0.386200364,0.372565898,0.377811219,0.380169969,0.375159435,0.097231456,0.093045447,-0.005685928,0.065809278,-0.014161839,0.145658563,0.14923432,0.103778394,0.096876341,0.143108827,0.166779534,0.179161971,0.173813042,0.172201158,0.165250179,0.307323914,0.251226358,0.34185614,0.330974866,0.363677944,0.479641037,0.533861972,0.515439147,0.500427347,0.522038633,0.018129698,-0.004889927,-0.004255621,-0.00563765,-0.08541305,0.067154427,-0.047612479,-0.001629141,0.043851167,0.027906896,0.029645936,0.050572681,-0.001235303,0.039346204,0.050878914,0.143426943,0.141362578,0.121961158,0.141148941,0.059492388
0.386235839,0.373264913,0.378439887,0.380119292,0.375248411,0.097126577,0.092928515,-0.006056917,0.065997814,-0.01427841,0.145437313,0.149617274,0.10420014,0.09727238,0.143118768,0.16695377,0.178722887,0.174481816,0.172174849,0.165390537,0.30722518,0.251761129,0.341302398,0.331247947,0.363658766,0.479579261,0.533625557,0.515547054,0.500015133,0.521839148,0.017677006,-0.004823392,-0.004158148,-0.005935634,-0.085284804,0.067778996,-0.047584803,-0.001712931,0.044059633,0.02787756,0.02973029,0.049715712,-0.001109527,0.039114771,0.050284587,0.143477975,0.141182488,0.121971232,0.141021357,0.059741103
0.386170959,0.37299619,0.378338013,0.380135004,0.375576588,0.097676898,0.093047103,-0.005779615,0.066148096,-0.01396871,0.145805924,0.14995302,0.104123537,0.096773892,0.142717063,0.167088,0.179338947,0.174140601,0.172180865,0.165350371,0.307156924,0.251061808,0.341662945,0.331254822,0.362706365,0.479208567,0.533788442,0.515512287,0.499883664,0.521938947,0.017585459,-0.004564881,-0.004195486,-0.005468318,-0.084914877,0.067444155,-0.047440264,-0.001847649,0.043420448,0.028166747,0.029755605,0.049552818,-0.001419941,0.039297569,0.050043068,0.143471281,0.141421508,0.121386708,0.14089519,0.059439597
0.386245582,0.373129209,0.378143644,0.379952524,0.375539647,0.097200076,0.092844906,-0.00585256,0.065911047,-0.013921447,0.14587717,0.149212515,0.104043224,0.096907814,0.143035215,0.167181038,0.178960666,0.174441199,0.172061723,0.165230626,0.306953781,0.251383116,0.34130099,0.330749851,0.363183736,0.479286809,0.534088689,0.515777388,0.500113635,0.521988518,0.017846101,-0.005057856,-0.003662001,-0.006069852,-0.085860624,0.067323591,-0.047869595,-0.001828263,0.044160395,0.027841821,0.029701333,0.050485545,-0.001260956,0.039420355,0.049808711,0.143893776,0.140944631,0.12100995,0.140758231,0.059321491
0.386443191,0.372623852,0.37849734,0.380164786,0.375566546,0.097111555,0.092794881,-0.005940262,0.066226012,-0.014091678,0.1457165,0.149516596,0.104254494,0.096774006,0.143440236,0.16731633,0.178981125,0.174508935,0.172109514,0.165290047,0.307095168,0.250916977,0.34109959,0.330551693,0.363084026,0.479292177,0.533765895,0.515439644,0.500213839,0.521779694,0.017624118,-0.004651522,-0.004076832,-0.005454695,-0.085532924,0.067264253,-0.04762784,-0.001683727,0.044206314,0.027583002,0.029532026,0.050095394,-0.001544252,0.039276901,0.049237933,0.143124258,0.141137316,0.121027853,0.140800456,0.058267369
0.386165855,0.372514542,0.378302676,0.380345043,0.375284232,0.097353832,0.092707071,-0.005626521,0.065645404,-0.014125845,0.145594275,0.149411904,0.104230781,0.096481705,0.142681767,0.166766449,0.178976871,0.174772947,0.172083195,0.165042184,0.307050065,0.250742921,0.341589834,0.330828766,0.363137566,0.479198775,0.534232783,0.515283503,0.499845747,0.521388103,0.017621478,-0.004390804,-0.004464106,-0.005659326,-0.08549034,0.067161725,-0.047396692,-0.001316714,0.043732076,0.027875338,0.029755791,0.049889796,-0.001519529,0.038971206,0.049262861,0.143055817,0.141403218,0.120652663,0.140694016,0.058776096
0.386416057,0.372560874,0.378700346,0.380324554,0.375927862,0.097109327,0.093111413,-0.005721414,0.06565966,-0.014236918,0.145733935,0.14985803,0.103838249,0.0967439,0.142942337,0.166977447,0.179191285,0.174200337,0.17228769,0.165601901,0.307111539,0.250703317,0.341304738,0.330309431,0.362848542,0.47959626,0.533932468,0.515469763,0.499807152,0.521618846,0.018200972,-0.00481909,-0.004279239,-0.005766323,-0.085349751,0.06750993,-0.047999442,-0.001896056,0.043720061,0.027827382,0.029379478,0.049848733,-0.001646095,0.039335327,0.048776448,0.14325939,0.141137019,0.12078815,0.140481866,0.058776652
0.386268373,0.372938421,0.377918045,0.380403073,0.375421712,0.097402826,0.092810136,-0.006153164,0.065846581,-0.013916693,0.145703688,0.149727434,0.104210713,0.097100579,0.143091471,0.166993678,0.178683381,0.174113542,0.172374769,0.16462013,0.306505991,0.251006425,0.34093038,0.330860488,0.362691497,0.479287465,0.533861292,0.51526298,0.500245029,0.521909571,0.017830426,-0.004727132,-0.004410751,-0.005757831,-0.085216705,0.066870283,-0.047683511,-0.001755753,0.043767197,0.028254527,0.029217434,0.049784033,-0.001629683,0.039319476,0.049158329,0.143320183,0.141336615,0.120893294,0.140985836,0.058256855
